group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,ee880ca4-b641-4ff9-b0c0-6e30d32345d9,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,e783568c-b4ac-4b97-826b-7cb40d47730a,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,8c45e867-9fab-47f5-b2fa-3f9980531990,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,c0ea71ac-163f-486c-969f-517a41b74366,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,e4472db6-1785-4986-8a37-00592a2bd81e,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,300c9c03-33c5-436e-97ea-2e76c34bbb5c,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,f1cc0fbd-baf8-40ae-8b48-d6537223051d,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,26c6cccd-6399-47a0-a215-156aa5a47f36,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,f5a9d073-19f6-4417-b9f1-8b015f1f8378,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,bb65ce24-d848-4a8e-abad-e1712ecda7f1,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,9dca1853-e94a-4839-88a0-576b8d4faf85,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,b2db36e0-0c91-4f80-b564-92b2b8a0475f,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,c754be5e-893b-46d1-a990-215593818fad,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,72347d0d-63d0-4c89-a2e2-016f6b246028,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,f1e6f33c-f4a1-4ed4-bbf7-f9106c57be1d,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,17ec970c-3098-4972-bbbc-2a6eef1c8048,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,b6d24050-a6c3-4354-977c-bc726df0f2cc,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,9a250da3-6122-4795-9e32-ac77474ee01f,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,c5d3e888-fcf0-490d-946e-9e6c0fa851cd,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,cd9b1e0c-a43b-4e39-8afa-914b67025cb9,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,47c65632-0096-4e85-8643-61c662d2d6c8,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,6a564de0-04c6-4b4c-92ea-ea5cdbfeb0a8,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,Türkiye,USA,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,UEFA,42.0,Vincenzo Montella,CONCACAF,16.0,Mauricio Pochettino,a6fdbc59-5fa0-441b-b6b8-1b94cf01be71,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
D,Group Stage,Paraguay,Australia,AT&T Stadium,Arlington,USA,2026-06-25,21:00 ET,CONMEBOL,64.0,Gustavo Alfaro,AFC,26.0,Tony Popovic,4e0508d4-b26d-47f2-b6fc-cf1ef4850cbb,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Germany,Curaçao,NRG Stadium,Houston,USA,2026-06-14,13:00 ET,UEFA,10.0,Julian Nagelsmann,CONCACAF,81.0,Dick Advocaat,e47211a7-b1d2-4f1b-9089-b1a9d0efe590,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Ivory Coast,Ecuador,Lincoln Financial Field,Philadelphia,USA,2026-06-14,19:00 ET,CAF,33.0,Emerse Faé,CONMEBOL,24.0,Sebastián Beccacece,a6e9d204-9ee9-4ab2-8fba-b3368d19c228,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Germany,Ivory Coast,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,10.0,Julian Nagelsmann,CAF,33.0,Emerse Faé,6ffa4add-3a04-4f16-9b5b-e27506db2890,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Ecuador,Curaçao,Mercedes-Benz Stadium,Atlanta,USA,2026-06-20,22:00 ET,CONMEBOL,24.0,Sebastián Beccacece,CONCACAF,81.0,Dick Advocaat,ee6f7a1c-6ce6-4e60-af0d-877928360270,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Ecuador,Germany,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONMEBOL,24.0,Sebastián Beccacece,UEFA,10.0,Julian Nagelsmann,1309115d-f14e-4fff-b10b-0831405cbe3d,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
E,Group Stage,Curaçao,Ivory Coast,AT&T Stadium,Arlington,USA,2026-06-25,18:00 ET,CONCACAF,81.0,Dick Advocaat,CAF,33.0,Emerse Faé,503886c2-24b8-4efd-a8f2-975fcb4825df,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Netherlands,Japan,AT&T Stadium,Arlington,USA,2026-06-14,16:00 ET,UEFA,7.0,Ronald Koeman,AFC,18.0,Hajime Moriyasu,3456f537-d933-4e51-8864-c490c49510d8,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Sweden,Tunisia,Estadio BBVA,Monterrey,Mexico,2026-06-14,20:00 ET,UEFA,39.0,Jon Dahl Tomasson,CAF,40.0,Faouzi Benzarti,c766ac16-643b-42e7-871e-9ce70e063d45,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Netherlands,Sweden,NRG Stadium,Houston,USA,2026-06-20,19:00 ET,UEFA,7.0,Ronald Koeman,UEFA,39.0,Jon Dahl Tomasson,8251d355-7a5d-4ffa-b8d6-971b27f5ac8e,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Tunisia,Japan,Estadio BBVA,Monterrey,Mexico,2026-06-20,14:00 ET,CAF,40.0,Faouzi Benzarti,AFC,18.0,Hajime Moriyasu,9fa2911e-cb5f-48a6-b859-54e69b3e6c8b,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Japan,Sweden,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,AFC,18.0,Hajime Moriyasu,UEFA,39.0,Jon Dahl Tomasson,959e4f59-a26d-4118-9aae-9d0371a51a4d,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
F,Group Stage,Tunisia,Netherlands,AT&T Stadium,Arlington,USA,2026-06-26,15:00 ET,CAF,40.0,Faouzi Benzarti,UEFA,7.0,Ronald Koeman,c5fa09be-5724-45bf-ba96-379f101d28a0,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
G,Group Stage,Belgium,Egypt,Lumen Field,Seattle,USA,2026-06-15,15:00 ET,UEFA,9.0,Domenico Tedesco,CAF,29.0,Hossam El-Badry,5efb6e33-f80a-4d9c-a5ad-90bf79ddd1f8,2026-07-26T06:43:08.971347,wc_2026_fixtures.csv,CSV,manual__2026-07-26T06:42:55.423278+00:00
