year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1930,Group Stage,France,4,1,Mexico,Estadio Centenario,Montevideo,Uruguay,1930-07-13,First ever WC match,59455d58-941a-4fbe-a430-fe0a8a9452d0,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Group Stage,USA,3,0,Belgium,Estadio Centenario,Montevideo,Uruguay,1930-07-13,nan,34d44e5d-f3df-49f2-a6de-44f781fe4cd5,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Group Stage,Yugoslavia,2,1,Brazil,Estadio Centenario,Montevideo,Uruguay,1930-07-14,nan,3f48ec6f-c1ba-4489-af97-0d5029129bb5,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Group Stage,Uruguay,1,0,Peru,Estadio Centenario,Montevideo,Uruguay,1930-07-18,nan,cd6247b8-6604-481d-aace-c05acc3b24b1,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Group Stage,Argentina,6,3,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,0b29737f-dd0e-4569-b9a1-c6ec898ceab1,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Semi-final,Uruguay,6,1,Yugoslavia,Estadio Centenario,Montevideo,Uruguay,1930-07-27,nan,310d6086-5e52-4b5f-9235-afd89f5448d0,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Semi-final,Argentina,6,1,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,a5a0e170-4697-4512-8a96-c5ca639f6355,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1930,Final,Uruguay,4,2,Argentina,Estadio Centenario,Montevideo,Uruguay,1930-07-30,First WC Final,950759aa-613a-4e95-8a94-40833f7e93df,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Round of 16,Italy,7,1,USA,PNF Stadium,Rome,Italy,1934-05-27,nan,9b49288e-ac03-4fce-9da5-326216a536d5,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Round of 16,Germany,5,2,Belgium,PNF Stadium,Florence,Italy,1934-05-27,nan,07a300e5-3928-4b35-afda-d7f82535d133,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Quarter-final,Italy,1,1,Spain,PNF Stadium,Florence,Italy,1934-05-31,AET - replay,35b9f3e7-1ee4-4eda-b286-a8a55935d362,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Semi-final,Italy,1,0,Austria,San Siro,Milan,Italy,1934-06-03,nan,82d3238e-54fd-406c-bb99-8e8d997c6452,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Semi-final,Germany,3,1,Sweden,Stadio Bentegodi,Bologna,Italy,1934-06-03,nan,a8ff4f48-edd5-488e-9b88-51c7d1b56317,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,3rd Place,Germany,3,2,Austria,Stadio Bentegodi,Naples,Italy,1934-06-07,nan,0b99fbdb-4031-4f0b-be25-43810c2354b5,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,d1c20b93-d601-4bc3-9746-2ec683d27483,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,9d3e158a-a46d-44ba-868e-e512325a7cde,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,b51b35e0-96ea-4bca-ac9a-6202a53c4d64,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,2b435e69-9e24-4939-8ae1-ecb4421e71c8,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,b1fd7696-8dfe-4db6-81b1-4ed4fa00d82c,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,5c27cdbf-ebb2-468d-a0bf-2847a26a6aff,2026-08-14T11:39:29.198388,wc_all_matches.csv,CSV,920a11d2-427d-4b6a-b1df-29a230886098
