group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,aa999ce4-2b85-447f-9e87-c7e8408f6076,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,896aa85e-02db-4d16-89da-d29521d33b7b,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,a6d7c09d-8ef1-4265-be99-d2f46bc51d5b,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,327de0d3-6aa7-402e-9df3-aaa37b2245ba,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,bfdbc5ca-9371-481f-887d-61002ae36f2a,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,32c27837-9c84-43b4-8cda-f86844dab584,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,717e739c-1761-4250-a28c-9357a53ba496,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,5f9e59f5-c6f7-42ee-ad0e-b042aeff6b79,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,a153c9e3-f280-474f-b115-a98d8a618869,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,7a095fcb-d2be-4ac4-ad26-e6a8d1bfe2c0,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,f0e12963-19ef-4821-9192-c79c0725f466,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,ac17ae83-ed25-4740-8065-7057d06352b3,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,a62100c7-c8f5-4d4a-9da0-b27723db2997,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,a45e9efd-0796-4abc-800f-98c193e34e65,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,1055d722-68df-4668-97cc-9b6c1206e1c1,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,2926eb42-47fc-4969-8af0-5d32f278002c,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,cdc12aa6-9eac-4465-b802-e95d158ddd58,2026-08-16T07:42:32.511143,wc_2026_fixtures.csv,CSV,manual__2026-08-16T07:42:22.266543+00:00
