team,group,confederation,fifa_rank,coach,best_wc_result,debut_2026,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
Mexico,A,CONCACAF,15,Javier Aguirre,"Quarter-finals (1970,1986)",No,33f19e93-a6f5-4103-b589-81858457e75b,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
South Africa,A,CAF,60,Hugo Broos,"Group stage (1998,2002,2010)",No,153bea3f-9cc7-4ddc-aea2-1a331ed47a11,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
South Korea,A,AFC,25,Hong Myung-bo,Semi-finals (2002),No,6f3b83b8-0ecf-4358-95d4-a6d160212533,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Czechia,A,UEFA,41,Ivan Hasek,"Runner-up (1934,1962)",No,fa795c9f-f95b-4079-a4d0-63e123a34340,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Canada,B,CONCACAF,30,Jesse Marsch,"Group stage (1986,2022)",No,b1ad43b8-57e8-480e-be6f-b16179a1709f,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Switzerland,B,UEFA,19,Murat Yakin,"Quarter-finals (1934,1938,1954)",No,3e5a3137-2d66-4474-b02b-c14e6b72bb35,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Qatar,B,AFC,35,Marquez Lopez,Group stage (2022),No,b101dfeb-7105-46c5-a026-8a3342c82296,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Bosnia and Herzegovina,B,UEFA,52,Sergej Barbarez,Group stage (2014),No,614a09af-e53a-4d9a-a2b2-f4a6278b79e1,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Brazil,C,CONMEBOL,6,Dorival Júnior,"Winners (1958,1962,1970,1994,2002)",No,81334e3b-60c3-4cb5-8bb3-2053c4148a1d,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Morocco,C,CAF,8,Walid Regragui,Semi-finals (2022),No,78742e66-d958-4f45-8e3b-a9a4a8025e83,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Haiti,C,CONCACAF,83,Marc Collat,Group stage (1974),No,6f68ebab-b293-48e0-ab3c-166ddab303fb,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Scotland,C,UEFA,47,Steve Clarke,Group stage (multiple),No,c8f17113-4a39-486a-8d4b-f60a7d34bd59,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
USA,D,CONCACAF,16,Mauricio Pochettino,Third place (1930),No,f8e2bf05-7774-47f8-9abd-7385b00971a8,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Paraguay,D,CONMEBOL,64,Gustavo Alfaro,Quarter-finals (2010),No,4d310363-528b-4b8e-8e0e-87db65bf50c7,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Australia,D,AFC,26,Tony Popovic,"Round of 16 (2006,2022)",No,3c2e78f7-1a05-4095-b5e9-abd1e6ede0b3,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Türkiye,D,UEFA,42,Vincenzo Montella,Third place (2002),No,0ead849e-9698-41b3-9652-36a21fefe083,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Germany,E,UEFA,10,Julian Nagelsmann,"Winners (1954,1974,1990,2014)",No,b00ae7e9-4dd3-4ff2-94d9-96b24c29a853,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Curaçao,E,CONCACAF,81,Dick Advocaat,First appearance,Yes,48c54306-46ab-4026-a498-1f1d2f8de919,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Ivory Coast,E,CAF,33,Emerse Faé,"Group stage (2006,2010,2014)",No,e4a630a9-312e-4ed2-9f7d-663b14bd73d1,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Ecuador,E,CONMEBOL,24,Sebastián Beccacece,Round of 16 (2006),No,afa16194-0dab-47e5-b697-dd09cc1164b6,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Netherlands,F,UEFA,7,Ronald Koeman,"Runner-up (1974,1978,2010)",No,59c00d17-b3e1-4d88-ae01-18b275735f81,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
Japan,F,AFC,18,Hajime Moriyasu,"Round of 16 (2002,2010,2018,2022)",No,c6968990-45a4-4bdb-bf82-6cd46e15af16,2026-07-26T06:43:08.643645,wc_2026_teams.json,JSON,manual__2026-07-26T06:42:55.423278+00:00
