group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,ebeb9c95-81d4-4213-b333-21d96aae031b,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,68fc7f0d-f84a-4c54-8d91-b7e39c697148,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,be44d79f-1863-4a52-9b7d-9af28d184c87,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,97694d90-95ea-40ac-8d82-df01665783ac,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,e5fcdf77-eacb-455a-9f17-192f3ae20caa,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,cc275300-c172-4484-9f7a-3a193fdf1e1d,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,9550e9c4-c016-4ec9-97f5-7bfdf595eba2,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,e106b5a3-2b86-4ea0-b628-a2809956f5a5,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,08018a56-2bb4-4362-8487-49f7efea0ee5,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,c4198f3e-5718-4eff-b0d0-6507c95703ad,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,a51c1c5d-c548-4374-9764-1aa4cc6012bd,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,f469de13-68db-4801-b9a2-b54eb078c6eb,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,ec31e609-4a2c-4866-9e08-0f7f5b2b4e1b,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,9bebb940-8abe-47e0-8b3f-f26cd3feca7b,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,df305f9b-1358-4ece-aa7d-c130484e5092,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,64d4bf5a-7a75-474d-8504-182d21ea9d67,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,257c22ac-6bf0-4b62-a005-ffa95b076843,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,a5e410a1-df7c-46ec-9341-5a9d79537235,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,2bf9df08-04a9-4426-ab3f-604b50a976e6,2026-08-18T07:03:01.918645,wc_2026_fixtures.csv,CSV,manual__2026-08-18T07:02:54.321103+00:00
