group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,498135c1-2105-4cea-898f-c4f7bc4662ef,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,1e541e1b-f4cc-4b94-aa86-36af952e760a,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,941ed2be-efe3-4c19-84f4-6c9138cbb656,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,8502b78a-8ff0-410b-ba77-c86c2e50fffe,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,ee987fff-362f-438b-b24e-aa1a2fd60098,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,d78b40fd-31a0-453f-b543-7d596c5d13fe,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,a1e78101-f3d8-412d-bf68-fb995e114c4d,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,f24b6426-5489-4f28-b783-544ae9898dab,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,f9bb418c-4343-46b6-a3bf-d2f9a96be1ea,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,ccab011f-9fe4-4e05-8420-6fe07cfeda97,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,538d5cd5-4af9-48fa-8764-f918fe2870e2,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
B,Group Stage,Bosnia and Herzegovina,Qatar,BMO Field,Toronto,Canada,2026-06-24,18:00 ET,UEFA,52.0,Sergej Barbarez,AFC,35.0,Marquez Lopez,e92c454e-7268-43b8-bd86-25d019224b5f,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Brazil,Morocco,MetLife Stadium,East Rutherford,USA,2026-06-13,18:00 ET,CONMEBOL,6.0,Dorival Júnior,CAF,8.0,Walid Regragui,fa0f8faa-573a-4ee8-abbf-934b9bfec8c6,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Haiti,Scotland,Gillette Stadium,Foxborough,USA,2026-06-13,21:00 ET,CONCACAF,83.0,Marc Collat,UEFA,47.0,Steve Clarke,ac23464b-e561-4077-8448-a96d07d7bec7,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Brazil,Scotland,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CONMEBOL,6.0,Dorival Júnior,UEFA,47.0,Steve Clarke,86bf47bb-11be-4ed2-8245-f5f3c8dae9d5,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Morocco,Haiti,MetLife Stadium,East Rutherford,USA,2026-06-19,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,a0f280cc-9e63-420f-8650-9097c37813b2,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Scotland,Brazil,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,UEFA,47.0,Steve Clarke,CONMEBOL,6.0,Dorival Júnior,4b0ba6f3-4ebb-433c-8ff1-813dca31191f,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
C,Group Stage,Morocco,Haiti,Gillette Stadium,Foxborough,USA,2026-06-24,21:00 ET,CAF,8.0,Walid Regragui,CONCACAF,83.0,Marc Collat,c14350bf-6664-4aab-bc08-d15dd94d1349,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
D,Group Stage,USA,Paraguay,SoFi Stadium,Inglewood,USA,2026-06-12,21:00 ET,CONCACAF,16.0,Mauricio Pochettino,CONMEBOL,64.0,Gustavo Alfaro,2ec9d1ed-c4b8-42d3-a97e-9e6d7fbcd3f0,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
D,Group Stage,Australia,Türkiye,MetLife Stadium,East Rutherford,USA,2026-06-13,12:00 ET,AFC,26.0,Tony Popovic,UEFA,42.0,Vincenzo Montella,9b4b1ef8-eea7-437d-8921-3ff51a5e2064,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
D,Group Stage,USA,Australia,Lincoln Financial Field,Philadelphia,USA,2026-06-19,15:00 ET,CONCACAF,16.0,Mauricio Pochettino,AFC,26.0,Tony Popovic,a591d3d6-cce5-4b38-8548-0a715290dc25,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
D,Group Stage,Türkiye,Paraguay,MetLife Stadium,East Rutherford,USA,2026-06-20,00:00 ET,UEFA,42.0,Vincenzo Montella,CONMEBOL,64.0,Gustavo Alfaro,4e36df3a-0c8d-4161-8575-759868e50a32,2026-08-18T10:50:58.356731,wc_2026_fixtures.csv,CSV,manual__2026-08-18T10:50:47.652167+00:00
