group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,a935e76e-9f6d-41ba-b669-ecb1346cd10f,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,2d73dfd5-7b15-4113-9004-08a2a25fef82,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,870c2ec8-a42f-4216-8015-cd26dd3248a8,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,0cd5638a-77c4-4a08-ba20-6748c40dcc63,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,cf257472-5558-42b6-a8bd-4bfe10e5d134,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,f70fae1c-bb42-4a02-afa6-ee399e71cec7,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,d3248b16-7bc7-454f-8cfd-3bb2bf8903b4,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,f8c0f4d6-374f-4fb8-863f-a5a639c2af6d,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,e1fa64b9-843c-471f-bf87-d0dca8ea0470,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,d6ac81dc-2789-4fec-8e73-50f50cdd64d8,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
B,Group Stage,Switzerland,Canada,BC Place,Vancouver,Canada,2026-06-24,18:00 ET,UEFA,19.0,Murat Yakin,CONCACAF,30.0,Jesse Marsch,ebb9dc77-0006-4b96-9363-6cc0d36e6198,2026-07-21T08:47:20.015307,wc_2026_fixtures.csv,CSV,manual__2026-07-21T08:47:09.179617+00:00
