group,stage,team1,team2,venue,city,country,date,kickoff_et,team1_confederation,team1_fifa_rank,team1_coach,team2_confederation,team2_fifa_rank,team2_coach,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
A,Group Stage,Mexico,South Africa,Estadio Azteca,Mexico City,Mexico,2026-06-11,20:00 ET,CONCACAF,15.0,Javier Aguirre,CAF,60.0,Hugo Broos,bb7a8963-27d5-4977-954d-f22860a92b5a,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
A,Group Stage,South Korea,Czechia,Estadio Akron,Guadalajara,Mexico,2026-06-11,22:00 ET,AFC,25.0,Hong Myung-bo,UEFA,41.0,Ivan Hasek,f93c3906-7d2c-4231-aaf5-40fc8bfba5b2,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
A,Group Stage,South Korea,Mexico,Estadio Akron,Guadalajara,Mexico,2026-06-18,21:00 ET,AFC,25.0,Hong Myung-bo,CONCACAF,15.0,Javier Aguirre,6e92f937-2db6-4a34-bbb6-ee21679b5a43,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
A,Group Stage,Czechia,South Africa,Estadio Akron,Guadalajara,Mexico,2026-06-18,18:00 ET,UEFA,41.0,Ivan Hasek,CAF,60.0,Hugo Broos,480aa12d-9b10-4a25-8d1c-b68aa04d2f6b,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
A,Group Stage,Czechia,Mexico,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,UEFA,41.0,Ivan Hasek,CONCACAF,15.0,Javier Aguirre,16a0a874-0076-4461-a83d-0f2bb40244f2,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
A,Group Stage,South Africa,South Korea,Estadio Azteca,Mexico City,Mexico,2026-06-24,21:00 ET,CAF,60.0,Hugo Broos,AFC,25.0,Hong Myung-bo,fe2b8fd0-df08-48ef-bd5a-6c44a14dff85,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
B,Group Stage,Canada,Bosnia and Herzegovina,BMO Field,Toronto,Canada,2026-06-12,15:00 ET,CONCACAF,30.0,Jesse Marsch,UEFA,52.0,Sergej Barbarez,f9a2822b-a4f3-4cfc-8bc8-a5fb1cdda327,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
B,Group Stage,Qatar,Switzerland,Lumen Field,Seattle,USA,2026-06-13,15:00 ET,AFC,35.0,Marquez Lopez,UEFA,19.0,Murat Yakin,a83da4f4-a4fa-411e-bd8e-e3ece735bb06,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
B,Group Stage,Switzerland,Bosnia and Herzegovina,BC Place,Vancouver,Canada,2026-06-18,15:00 ET,UEFA,19.0,Murat Yakin,UEFA,52.0,Sergej Barbarez,ad37da50-0259-4798-95e7-a164c4061d90,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
B,Group Stage,Canada,Qatar,BC Place,Vancouver,Canada,2026-06-19,18:00 ET,CONCACAF,30.0,Jesse Marsch,AFC,35.0,Marquez Lopez,ba0619b2-4f6e-4193-9225-8776cd099d82,2026-07-21T06:01:00.470858,wc_2026_fixtures.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
