year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1930,Group Stage,France,4,1,Mexico,Estadio Centenario,Montevideo,Uruguay,1930-07-13,First ever WC match,f4a05074-b72d-402a-a8fb-2929b3aa869c,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Group Stage,USA,3,0,Belgium,Estadio Centenario,Montevideo,Uruguay,1930-07-13,nan,8ce64567-d723-4698-b5e8-d05e800762e8,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Group Stage,Yugoslavia,2,1,Brazil,Estadio Centenario,Montevideo,Uruguay,1930-07-14,nan,291161cd-0d7f-4a54-9dda-4d9b061a3ade,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Group Stage,Uruguay,1,0,Peru,Estadio Centenario,Montevideo,Uruguay,1930-07-18,nan,64c9481c-1570-48e0-8f33-a8f5fd02c367,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Group Stage,Argentina,6,3,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,3bb57675-dd2b-405a-80fa-6cacf734976e,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Semi-final,Uruguay,6,1,Yugoslavia,Estadio Centenario,Montevideo,Uruguay,1930-07-27,nan,a01640a5-8654-45c8-a668-39aca301f100,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Semi-final,Argentina,6,1,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,1a6054b9-fab6-43a0-8cda-7c4ab98f8356,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1930,Final,Uruguay,4,2,Argentina,Estadio Centenario,Montevideo,Uruguay,1930-07-30,First WC Final,52a9a43c-f3b6-4109-9a42-022eda0e41a0,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Round of 16,Italy,7,1,USA,PNF Stadium,Rome,Italy,1934-05-27,nan,65e71c43-4ceb-4b28-855b-c99f22dbda3f,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Round of 16,Germany,5,2,Belgium,PNF Stadium,Florence,Italy,1934-05-27,nan,9ae28243-5ea3-4574-aa82-5433c11b85bc,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Quarter-final,Italy,1,1,Spain,PNF Stadium,Florence,Italy,1934-05-31,AET - replay,49f8138c-266c-41ea-b685-77362f4f7366,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Semi-final,Italy,1,0,Austria,San Siro,Milan,Italy,1934-06-03,nan,1f8240af-37d0-4fe3-b1eb-0c0c92074200,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Semi-final,Germany,3,1,Sweden,Stadio Bentegodi,Bologna,Italy,1934-06-03,nan,25ac572e-68e3-4aa9-9daf-e0c267ef201f,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,3rd Place,Germany,3,2,Austria,Stadio Bentegodi,Naples,Italy,1934-06-07,nan,dad4cc2e-48e2-4e2b-9934-49c3a02b1769,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1934,Final,Italy,2,1,Czechoslovakia,PNF Stadium,Rome,Italy,1934-06-10,AET,9b042bf5-c7eb-4902-8e05-ccba530df761,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Round of 16,Brazil,6,5,Poland,Stade de la Meinau,Strasbourg,France,1938-06-05,AET - 11 goals!,5fa418c9-b58a-4c59-8ec9-fae1b5c461a9,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Round of 16,Italy,2,1,Norway,Stade de Gerland,Lyon,France,1938-06-05,AET,67f38c1b-c0fe-4183-9a8c-bc5c8c52a7a1,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Quarter-final,Brazil,1,1,Czechoslovakia,Stade de la Meinau,Bordeaux,France,1938-06-12,Replay,e588160c-7b44-49d2-97fe-02b325d7429e,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Semi-final,Italy,2,1,Brazil,Stade de Colombes,Paris,France,1938-06-16,nan,e7859e07-db98-4462-9706-fea392fdd22e,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Semi-final,Hungary,5,1,Sweden,Stade Olympique,Paris,France,1938-06-16,nan,b725955a-5275-489c-bde9-6ed72571c104,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,3rd Place,Brazil,4,2,Sweden,Stade de Bordeaux,Bordeaux,France,1938-06-19,nan,99b2fe20-7dff-4768-ada9-1585921d2287,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1938,Final,Italy,4,2,Hungary,Stade de Colombes,Paris,France,1938-06-19,nan,85a23d85-367a-48ec-942b-b230519fe684,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1950,Group Stage,Brazil,4,0,Mexico,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-06-24,nan,45fe9bdc-9673-43fe-8c9b-df19acc9e33a,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1950,Group Stage,England,0,1,USA,Estádio Independência,Belo Horizonte,Brazil,1950-06-29,Greatest WC upset ever,2b2a96b1-9991-452b-a2b4-41bcb21ec83f,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1950,Final Round,Brazil,7,1,Sweden,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-09,nan,12702c86-5dfb-4564-8a5c-ab8a6e705b8e,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1950,Final Round,Uruguay,3,2,Sweden,Estádio do Maracanã,São Paulo,Brazil,1950-07-09,nan,164ba254-2c57-4443-baef-92c0a8ea9b06,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1950,Final Round,Uruguay,2,1,Brazil,Estádio do Maracanã,Rio de Janeiro,Brazil,1950-07-16,Maracanazo,4814d27f-b17d-4b31-a68e-0d1b4549a20a,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Group Stage,Hungary,9,0,South Korea,Hardturm,Zürich,Switzerland,1954-06-17,nan,92cba748-95f1-4903-b492-c5e40833cca5,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Group Stage,West Germany,3,8,Hungary,Wankdorf,Bern,Switzerland,1954-06-20,nan,a6b1f84d-410f-4481-acec-3ad72e88d5b7,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Quarter-final,Austria,7,5,Switzerland,Hardturm,Lausanne,Switzerland,1954-06-26,Highest scoring WC match ever,c653e0cf-2eab-4b3c-a5c0-806e12aee82c,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Semi-final,West Germany,6,1,Austria,Wankdorf,Basel,Switzerland,1954-06-30,nan,dbc850a3-5141-4125-8815-f4de01a4435c,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Semi-final,Hungary,4,2,Uruguay,Stade Olympique,Lausanne,Switzerland,1954-06-30,nan,6d4ad19a-2931-4d5e-87d3-0a9c6dc3a21b,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,3rd Place,Austria,3,1,Uruguay,Hardturm,Zürich,Switzerland,1954-07-03,nan,44bef35a-0c06-49da-8c43-edd41f9fedd7,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1954,Final,West Germany,3,2,Hungary,Wankdorf,Bern,Switzerland,1954-07-04,Miracle of Bern,42ce06ee-9216-4c08-8a83-4b5b6fbf50bb,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Group Stage,Brazil,3,0,Austria,Ryavallen,Borås,Sweden,1958-06-08,nan,9990d651-3220-4bb2-b239-a99b577b4f73,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Group Stage,France,7,3,Paraguay,Idrottsparken,Norrköping,Sweden,1958-06-08,Fontaine hat-trick,7753eafa-634a-4654-aaaf-95bb9d9b213b,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Quarter-final,France,4,0,Northern Ireland,Ullevi,Gothenburg,Sweden,1958-06-19,nan,5128546d-bdef-4553-8d08-3c7c9d3a5d16,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Semi-final,Brazil,5,2,France,Ullevi,Gothenburg,Sweden,1958-06-24,nan,620f31ef-f482-43d2-b639-eff35ede13ff,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Semi-final,Sweden,3,1,West Germany,Ullevi,Gothenburg,Sweden,1958-06-24,nan,43ac14c0-acac-4175-aee4-6c0c36c7c0a5,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,3rd Place,France,6,3,West Germany,Ullevi,Gothenburg,Sweden,1958-06-28,Fontaine scores 4,dd6a0ddc-6356-4cdd-85a9-a63ddecd4971,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1958,Final,Brazil,5,2,Sweden,Råsunda,Stockholm,Sweden,1958-06-29,Pelé scores 2 at 17,45325028-d0b5-4435-b3e0-0beea128f775,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Group Stage,Soviet Union,2,0,Yugoslavia,Estadio El Teniente,Rancagua,Chile,1962-05-31,nan,17ed4ca4-8220-48b1-86a3-a1be0c03f53c,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Group Stage,Italy,0,0,Chile,Estadio Nacional,Santiago,Chile,1962-06-02,Battle of Santiago,38c11944-58bc-4ca2-aa13-2baea5d213be,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Quarter-final,Brazil,3,1,England,Estadio Sausalito,Viña del Mar,Chile,1962-06-10,nan,17cc8634-74f4-4efc-ac52-0450b07e01c6,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Semi-final,Brazil,4,2,Chile,Estadio Nacional,Santiago,Chile,1962-06-13,nan,2668f1dd-93f1-4dc3-9952-592271fb5cbf,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Semi-final,Czechoslovakia,3,1,Yugoslavia,Estadio El Teniente,Vina del Mar,Chile,1962-06-13,nan,05f309b7-baa5-4e11-9908-9b493e261fa6,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,3rd Place,Chile,1,0,Yugoslavia,Estadio Nacional,Santiago,Chile,1962-06-16,nan,01dd0da1-6f8a-4a37-8008-10d66cf6ec81,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1962,Final,Brazil,3,1,Czechoslovakia,Estadio Nacional,Santiago,Chile,1962-06-17,nan,5962565a-cb88-43fa-9e43-793dbcdf3d78,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1966,Group Stage,England,0,0,Uruguay,Wembley,London,England,1966-07-11,nan,17bea6d8-d7a5-4423-b1de-33bc98700133,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1966,Group Stage,North Korea,1,0,Italy,Ayresome Park,Middlesbrough,England,1966-07-19,Biggest WC upset,6c8419c8-55d3-4c17-b2de-c12db065a6e3,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
1966,Quarter-final,North Korea,3,5,Portugal,Goodison Park,Liverpool,England,1966-07-23,Eusébio scores 4,cac7663d-3e2d-4c38-86f4-25ab8e378a8f,2026-07-21T06:01:00.594081,wc_all_matches.csv,CSV,manual__2026-07-21T06:00:57.461792+00:00
