year,stage,team1,score1,score2,team2,venue,city,country,date,notes,_ingestion_id,_ingested_at,_source_file,_source_format,_run_id
1930,Group Stage,France,4,1,Mexico,Estadio Centenario,Montevideo,Uruguay,1930-07-13,First ever WC match,342629c0-5b14-4fc5-bcee-ed2ce0306022,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Group Stage,USA,3,0,Belgium,Estadio Centenario,Montevideo,Uruguay,1930-07-13,nan,1763d0af-1f77-456e-976a-d315ce245166,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Group Stage,Yugoslavia,2,1,Brazil,Estadio Centenario,Montevideo,Uruguay,1930-07-14,nan,58c94060-052b-4d81-bfb5-2725cab931b3,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Group Stage,Uruguay,1,0,Peru,Estadio Centenario,Montevideo,Uruguay,1930-07-18,nan,6ee7637d-a531-4254-936b-a41264956b2a,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Group Stage,Argentina,6,3,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,5bb479ff-f59e-44a7-bd03-5d3c72d33524,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Semi-final,Uruguay,6,1,Yugoslavia,Estadio Centenario,Montevideo,Uruguay,1930-07-27,nan,64f2eb31-ba79-4620-bd1b-9b4e2467174d,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Semi-final,Argentina,6,1,USA,Estadio Centenario,Montevideo,Uruguay,1930-07-26,nan,993a1715-f443-432d-b2a8-840e897331e9,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1930,Final,Uruguay,4,2,Argentina,Estadio Centenario,Montevideo,Uruguay,1930-07-30,First WC Final,31e68154-5692-44d3-99a3-1fc53cf7dd81,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1934,Round of 16,Italy,7,1,USA,PNF Stadium,Rome,Italy,1934-05-27,nan,cb62002c-a3a1-498a-bdee-e6847cce6e6b,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
1934,Round of 16,Germany,5,2,Belgium,PNF Stadium,Florence,Italy,1934-05-27,nan,05b42515-5f5c-450f-950d-ef97112dc79b,2026-08-12T13:02:28.382488,wc_all_matches.csv,CSV,c681bae0-52fc-4e49-9e59-ebd302e927bd
